2025-10-11 07:24:41 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 11:57:58 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 11:57:58 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 11:57:58 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 11:57:58 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 11:57:58 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 11:57:58 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 11:57:58 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 11:57:58 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 11:57:58 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 11:57:58 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 12:02:29 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 12:02:30 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 12:02:35 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 12:02:35 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 12:02:35 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 12:02:35 | INFO     | app:lifespan:75 | Initializing AI components...
2025-10-11 12:02:35 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 12:02:35 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 12:02:35 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 12:02:35 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 12:02:35 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 12:02:36 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 12:02:36 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 12:02:36 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 12:02:36 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 12:02:43 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 12:02:47 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 12:02:47 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 12:02:47 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 12:02:47 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 12:02:47 | INFO     | app:lifespan:102 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 12:02:47 | INFO     | app:lifespan:103 | Critical Diseases: 85
2025-10-11 12:02:47 | INFO     | app:lifespan:104 | Device: cpu
2025-10-11 12:02:47 | INFO     | app:lifespan:106 | ================================================================================
2025-10-11 12:02:47 | INFO     | app:lifespan:107 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 12:02:47 | INFO     | app:lifespan:108 | ================================================================================
2025-10-11 12:08:07 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 12:08:07 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 12:08:07 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 12:08:07 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 12:08:07 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 12:08:07 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 12:08:07 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 12:08:07 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 12:08:07 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 12:08:08 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 12:08:08 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 12:08:08 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 12:08:08 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 12:08:16 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 12:08:20 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 12:08:20 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 12:08:20 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 12:08:20 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 12:08:20 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 12:08:20 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 12:08:20 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 12:08:20 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 12:08:20 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 12:08:20 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 12:08:23 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 12:08:23 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 12:08:35 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 12:08:35 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 12:08:35 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 12:08:35 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 12:08:35 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 12:08:35 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 12:08:35 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 12:08:35 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 12:08:35 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 12:08:36 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 12:08:36 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 12:08:36 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 12:08:36 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 12:08:43 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 12:08:47 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 12:08:47 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 12:08:47 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 12:08:47 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 12:08:47 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 12:08:47 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 12:08:47 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 12:08:47 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 12:08:47 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 12:08:47 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 12:19:28 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 12:19:28 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 12:19:37 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 12:19:37 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 12:19:37 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 12:19:37 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 12:19:37 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 12:19:37 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 12:19:37 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 12:19:37 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 12:19:37 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 12:19:38 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 12:19:38 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 12:19:38 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 12:19:38 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 12:19:48 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 12:19:53 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 12:19:53 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 12:19:53 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 12:19:53 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 12:19:53 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 12:19:53 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 12:19:53 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 12:19:53 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 12:19:53 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 12:19:53 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 12:22:19 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 12:22:19 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 12:22:19 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 12:22:19 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 12:22:19 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 12:22:19 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 12:22:19 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 12:22:19 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 12:22:19 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 12:22:20 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 12:22:20 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 12:22:20 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 12:22:20 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 12:22:28 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 12:22:33 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 12:22:33 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 12:22:33 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 12:22:33 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 12:22:33 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 12:22:33 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 12:22:33 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 12:22:33 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 12:22:33 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 12:22:33 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 12:23:38 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 12:23:38 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 12:23:46 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 12:23:46 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 12:23:46 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 12:23:46 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 12:23:46 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 12:23:46 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 12:23:46 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 12:23:46 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 12:23:46 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 12:23:47 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 12:23:47 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 12:23:47 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 12:23:47 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 12:23:55 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 12:24:00 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 12:24:00 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 12:24:00 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 12:24:00 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 12:24:00 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 12:24:00 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 12:24:00 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 12:24:00 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 12:24:00 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 12:24:00 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 12:29:11 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 12:29:11 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 12:29:19 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 12:29:19 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 12:29:19 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 12:29:19 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 12:29:19 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 12:29:19 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 12:29:19 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 12:29:19 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 12:29:19 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 12:29:20 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 12:29:20 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 12:29:20 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 12:29:20 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 12:29:29 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 12:29:53 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 12:29:53 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 12:29:53 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 12:29:53 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 12:29:53 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 12:29:53 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 12:29:53 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 12:29:53 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 12:29:53 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 12:29:53 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 12:34:58 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 12:34:58 | INFO     | app:lifespan:113 | Shutdown complete
2025-10-11 12:35:05 | INFO     | utils.logging_config:setup_logging:60 | Logging configured successfully
2025-10-11 12:35:05 | INFO     | utils.logging_config:setup_logging:61 | Environment: development
2025-10-11 12:35:05 | INFO     | utils.logging_config:setup_logging:62 | Log level: INFO
2025-10-11 12:35:05 | INFO     | app:lifespan:72 | Initializing AI components...
2025-10-11 12:35:05 | INFO     | ai_engine.knowledge_graph:load_datasets:93 | Loaded dataset: data\datasets\diseases.csv (402 records)
2025-10-11 12:35:05 | WARNING  | ai_engine.knowledge_graph:load_datasets:77 | Dataset not found: data\datasets\diseases.json
2025-10-11 12:35:05 | INFO     | ai_engine.knowledge_graph:load_datasets:106 | Merged 1 datasets: 402 total records
2025-10-11 12:35:05 | INFO     | ai_engine.knowledge_graph:_process_medical_data:169 | Processed 221 diseases with 411 unique symptoms
2025-10-11 12:35:05 | INFO     | ai_engine.knowledge_graph:__init__:62 | Knowledge Graph initialized: 221 diseases, 411 symptoms
2025-10-11 12:35:06 | INFO     | ai_engine.image_classifier:_initialize_models:73 | Loaded 3 medical imaging models
2025-10-11 12:35:06 | INFO     | ai_engine.image_classifier:__init__:46 | Image Classifier initialized on cpu
2025-10-11 12:35:06 | INFO     | ai_engine.nlp_processor:__init__:35 | Clinical NLP Processor initialized
2025-10-11 12:35:06 | INFO     | ai_engine.llm_interface:__init__:43 | Grok LLM Interface initialized (model: grok-4-fast)
2025-10-11 12:35:17 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:23 | Loading dataset from data\datasets\diseases.csv
2025-10-11 12:35:21 | INFO     | ai_engine.rag_engine:_load_and_index_dataset:46 | Dataset indexed in FAISS vector store
2025-10-11 12:35:21 | INFO     | ai_engine.diagnostic_engine:__init__:49 | Hybrid Diagnostic Engine initialized with HyperRAG
2025-10-11 12:35:21 | INFO     | services.cache_services:_initialize:45 | Cache service initialized (Redis)
2025-10-11 12:35:21 | INFO     | services.metric_services:__init__:59 | Metrics service enabled
2025-10-11 12:35:21 | INFO     | app:lifespan:99 | Knowledge Base: 221 diseases, 411 symptoms
2025-10-11 12:35:21 | INFO     | app:lifespan:100 | Critical Diseases: 85
2025-10-11 12:35:21 | INFO     | app:lifespan:101 | Device: cpu
2025-10-11 12:35:21 | INFO     | app:lifespan:103 | ================================================================================
2025-10-11 12:35:21 | INFO     | app:lifespan:104 | AI MediScan Pro - Ready for Diagnoses
2025-10-11 12:35:21 | INFO     | app:lifespan:105 | ================================================================================
2025-10-11 12:36:37 | INFO     | app:lifespan:110 | Shutting down AI MediScan Pro...
2025-10-11 12:36:37 | INFO     | app:lifespan:113 | Shutdown complete
